,Unnamed: 0,Start Time,End Time,Trip Duration,Start Station,End Station,User Type,Gender,Birth Year
189,711092,2017-05-02 16:44:29,2017-05-02 17:06:16,1307,Mies van der Rohe Way & Chicago Ave,Lake Shore Dr & Belmont Ave,Customer,,
190,393400,2017-03-24 12:29:30,2017-03-24 12:48:56,1166,Southport Ave & Wellington Ave,Lake Shore Dr & North Blvd,Subscriber,Female,1984.0
191,1454517,2017-06-25 08:38:52,2017-06-25 08:49:32,640,Burnham Harbor,Fort Dearborn Dr & 31st St,Subscriber,Male,1967.0
192,1212399,2017-06-10 14:53:34,2017-06-10 15:26:17,1963,Morgan St & Lake St,Green St & Randolph St,Customer,,
193,1094613,2017-06-03 17:30:59,2017-06-03 18:03:11,1932,Marshfield Ave & Cortland St,Albany Ave & Bloomingdale Ave,Customer,,
194,1081012,2017-06-02 23:57:47,2017-06-03 00:01:03,196,Lincoln Ave & Leavitt St,Leavitt St & Lawrence Ave,Subscriber,Male,1973.0
195,1309333,2017-06-16 16:31:42,2017-06-16 16:34:42,180,Canal St & Madison St,Canal St & Madison St,Subscriber,Female,1991.0
196,1191766,2017-06-09 13:38:04,2017-06-09 13:57:48,1184,Orleans St & Merchandise Mart Plaza,Sedgwick St & Webster Ave,Subscriber,Male,1956.0
197,1470562,2017-06-26 05:48:23,2017-06-26 05:55:18,415,Peoria St & Jackson Blvd,LaSalle St & Adams St,Subscriber,Male,1992.0
198,427496,2017-03-31 08:25:53,2017-03-31 08:39:09,796,Clinton St & Jackson Blvd,Racine Ave (May St) & Fulton St,Subscriber,Male,1983.0
199,835329,2017-05-15 07:40:24,2017-05-15 07:53:34,790,Canal St & Madison St,Columbus Dr & Randolph St,Subscriber,Male,1968.0
200,1085268,2017-06-03 11:38:56,2017-06-03 11:51:19,743,Fairbanks Ct & Grand Ave,Streeter Dr & Grand Ave,Customer,,
201,891684,2017-05-18 18:42:42,2017-05-18 18:47:04,262,Dayton St & North Ave,Bissell St & Armitage Ave,Subscriber,Male,1979.0
202,52837,2017-01-18 21:57:14,2017-01-18 22:25:04,1670,St. Louis Ave & Balmoral Ave,Kedzie Ave & Palmer Ct,Subscriber,Male,1978.0
203,812487,2017-05-13 12:53:59,2017-05-13 13:29:23,2124,St. Clair St & Erie St,Theater on the Lake,Customer,,
204,1258288,2017-06-13 08:24:38,2017-06-13 08:36:22,704,Canal St & Monroe St (*),Rush St & Hubbard St,Subscriber,Male,1969.0
205,598304,2017-04-19 17:27:28,2017-04-19 17:39:29,721,Calumet Ave & 21st St,Michigan Ave & Jackson Blvd,Subscriber,Female,1989.0
206,1218504,2017-06-10 19:16:51,2017-06-10 19:25:39,528,Canal St & Madison St,Peoria St & Jackson Blvd,Subscriber,Female,1990.0
207,899010,2017-05-19 18:55:02,2017-05-19 19:11:22,980,Rush St & Superior St,Canal St & Adams St,Subscriber,Female,1962.0
208,58222,2017-01-20 08:33:57,2017-01-20 08:38:31,274,Kedzie Ave & Palmer Ct,California Ave & Milwaukee Ave,Subscriber,Female,1988.0
209,413784,2017-03-28 13:39:21,2017-03-28 13:45:00,339,Canal St & Madison St,Michigan Ave & Madison St,Subscriber,Male,1988.0
210,56772,2017-01-19 17:20:47,2017-01-19 17:34:44,837,Western Ave & Winnebago Ave,Western Ave & Walton St,Subscriber,Male,1956.0
211,702303,2017-05-01 08:46:47,2017-05-01 08:50:49,242,Clinton St & Madison St,Desplaines St & Randolph St,Subscriber,Male,1967.0
212,772419,2017-05-09 17:42:45,2017-05-09 17:54:27,702,Columbus Dr & Randolph St,Clinton St & Madison St,Subscriber,Male,1987.0
213,1268616,2017-06-13 18:35:21,2017-06-13 18:54:45,1164,McClurg Ct & Erie St,Ogden Ave & Race Ave,Subscriber,Female,1989.0
214,414196,2017-03-28 15:21:47,2017-03-28 15:36:12,865,Ashland Ave & 13th St,Racine Ave & 13th St,Subscriber,Male,1988.0
215,1257019,2017-06-13 07:34:25,2017-06-13 07:46:53,748,Clinton St & Madison St,Loomis St & Jackson Blvd,Subscriber,Male,1971.0
216,509620,2017-04-11 15:40:13,2017-04-11 16:04:18,1445,Clinton St & Madison St,Wallace St & 35th St,Subscriber,Male,1988.0
217,898201,2017-05-19 17:15:17,2017-05-19 17:28:50,813,McClurg Ct & Erie St,Milwaukee Ave & Grand Ave,Subscriber,Male,1970.0
218,1239991,2017-06-12 06:43:56,2017-06-12 06:49:50,354,Clark St & Schreiber Ave,Clark St & Lunt Ave,Subscriber,Female,1984.0
219,1299450,2017-06-15 21:15:32,2017-06-15 21:30:04,872,State St & Van Buren St,May St & Taylor St,Subscriber,Male,1994.0
220,453739,2017-04-04 16:26:07,2017-04-04 16:27:29,82,Pine Grove Ave & Waveland Ave,Pine Grove Ave & Waveland Ave,Customer,,
221,790922,2017-05-11 17:43:20,2017-05-11 18:02:12,1132,Orleans St & Ohio St,Damen Ave & Augusta Blvd,Subscriber,Male,1986.0
222,1085784,2017-06-03 11:59:07,2017-06-03 12:10:29,682,Wells St & Concord Ln,Racine Ave & Fullerton Ave,Subscriber,Male,1989.0
223,490159,2017-04-09 13:16:02,2017-04-09 13:40:41,1479,Kedzie Ave & Milwaukee Ave,Milwaukee Ave & Wabansia Ave,Customer,,
224,721853,2017-05-03 17:43:45,2017-05-03 17:50:43,418,Clinton St & Washington Blvd,Carpenter St & Huron St,Subscriber,Male,1978.0
225,918533,2017-05-22 09:25:42,2017-05-22 09:29:15,213,Paulina Ave & North Ave,Ashland Ave & Division St,Subscriber,Male,1969.0
226,955116,2017-05-25 17:48:08,2017-05-25 17:53:12,304,Broadway & Barry Ave,Lake Shore Dr & Belmont Ave,Subscriber,Male,1952.0
227,241771,2017-02-22 11:29:11,2017-02-22 11:33:16,245,Aberdeen St & Jackson Blvd,Morgan St & Polk St,Subscriber,Female,1988.0
228,730251,2017-05-04 17:12:55,2017-05-04 17:19:41,406,Orleans St & Merchandise Mart Plaza,LaSalle St & Jackson Blvd,Subscriber,Female,1981.0
229,696034,2017-04-28 19:38:21,2017-04-28 19:53:03,882,Michigan Ave & Jackson Blvd,Fairbanks Ct & Grand Ave,Customer,,
230,1421659,2017-06-23 13:06:28,2017-06-23 13:27:36,1268,Lake Shore Dr & North Blvd,Dusable Harbor,Customer,,
231,852040,2017-05-16 08:48:38,2017-05-16 08:58:08,570,Kingsbury St & Kinzie St,McClurg Ct & Illinois St,Subscriber,Female,1989.0
232,391555,2017-03-24 08:41:22,2017-03-24 08:50:16,534,Clinton St & Washington Blvd,Financial Pl & Congress Pkwy,Subscriber,Male,1963.0
233,864976,2017-05-16 23:24:39,2017-05-16 23:29:39,300,Blackstone Ave & Hyde Park Blvd,Ellis Ave & 53rd St,Subscriber,Male,1987.0
234,1188,2017-01-01 16:09:40,2017-01-01 16:16:08,388,Cornell Ave & Hyde Park Blvd,Greenwood Ave & 47th St,Subscriber,Male,1966.0
235,680234,2017-04-26 21:01:30,2017-04-26 21:13:16,706,Leavitt St & Armitage Ave,Sheffield Ave & Fullerton Ave,Subscriber,Female,1992.0
236,42046,2017-01-16 11:29:52,2017-01-16 11:43:56,844,Pine Grove Ave & Waveland Ave,Ravenswood Ave & Montrose Ave (*),Subscriber,Female,1990.0
237,111057,2017-01-31 18:26:13,2017-01-31 18:40:10,837,Franklin St & Monroe St,McClurg Ct & Illinois St,Subscriber,Female,1988.0
238,959056,2017-05-26 05:32:41,2017-05-26 05:37:00,259,Bissell St & Armitage Ave,Marshfield Ave & Cortland St,Subscriber,Male,1993.0
239,1340146,2017-06-18 15:24:26,2017-06-18 15:43:33,1147,Lake Shore Dr & Belmont Ave,Michigan Ave & Oak St,Subscriber,Male,1990.0
240,1170295,2017-06-08 09:28:04,2017-06-08 10:29:49,3705,Streeter Dr & Grand Ave,Halsted St & Wrightwood Ave,Customer,,
241,832285,2017-05-14 17:55:22,2017-05-14 18:14:10,1128,Green St & Randolph St,Clark St & Schiller St,Subscriber,Female,1985.0
242,785638,2017-05-11 09:33:14,2017-05-11 09:55:51,1357,Larrabee St & Armitage Ave,Ashland Ave & Harrison St,Subscriber,Male,1988.0
243,175166,2017-02-14 21:03:32,2017-02-14 21:12:28,536,Ellis Ave & 60th St,Kimbark Ave & 53rd St,Subscriber,Female,1981.0
244,116341,2017-02-01 18:00:29,2017-02-01 18:09:14,525,Franklin St & Jackson Blvd,Morgan St & Polk St,Subscriber,Male,1989.0
245,23796,2017-01-10 07:41:37,2017-01-10 07:51:07,570,Michigan Ave & Washington St,Morgan St & Lake St,Subscriber,Male,1986.0
246,1015409,2017-05-29 21:40:46,2017-05-29 21:50:49,603,Michigan Ave & 14th St,McCormick Place,Subscriber,Female,1991.0
247,883420,2017-05-18 10:52:59,2017-05-18 11:08:00,901,State St & Kinzie St,McClurg Ct & Erie St,Customer,,
248,334159,2017-03-10 22:17:28,2017-03-10 22:37:53,1225,Damen Ave & Augusta Blvd,Lincoln Ave & Diversey Pkwy,Subscriber,Male,1988.0
249,665918,2017-04-25 18:39:20,2017-04-25 18:41:31,131,Lake Shore Dr & Wellington Ave,Lake Shore Dr & Wellington Ave,Subscriber,Female,1987.0
250,797762,2017-05-12 10:08:56,2017-05-12 10:24:42,946,Clinton St & Tilden St,Columbus Dr & Randolph St,Subscriber,Male,1962.0
251,393341,2017-03-24 12:24:00,2017-03-24 12:53:25,1765,Streeter Dr & Grand Ave,Clark St & Armitage Ave,Customer,,
252,877080,2017-05-17 18:49:50,2017-05-17 19:24:08,2058,Pine Grove Ave & Waveland Ave,Montrose Harbor,Customer,,
253,73287,2017-01-23 07:21:14,2017-01-23 07:32:39,685,Artesian Ave & Hubbard St,Racine Ave (May St) & Fulton St,Subscriber,Male,1972.0
254,1225949,2017-06-11 11:41:54,2017-06-11 11:47:59,365,Broadway & Waveland Ave,Clarendon Ave & Gordon Ter,Subscriber,Female,1991.0
255,142117,2017-02-08 07:54:15,2017-02-08 07:58:47,272,Paulina St & Montrose Ave,Ravenswood Ave & Lawrence Ave,Subscriber,Male,1988.0
256,3680,2017-01-02 23:40:20,2017-01-02 23:45:25,305,Lincoln Ave & Diversey Pkwy,Lincoln Ave & Belmont Ave,Subscriber,Male,1987.0
257,859359,2017-05-16 17:23:49,2017-05-16 17:36:05,736,Rhodes Ave & 32nd St,Shields Ave & 31st St,Subscriber,Male,1991.0
258,717090,2017-05-03 09:21:07,2017-05-03 09:24:03,176,Clinton St & Tilden St,Jefferson St & Monroe St,Subscriber,Male,1990.0
259,1516788,2017-06-28 18:21:16,2017-06-28 18:30:15,539,Franklin St & Monroe St,Wabash Ave & Roosevelt Rd,Subscriber,Male,1989.0
260,502616,2017-04-10 15:14:58,2017-04-10 15:24:59,601,Rhodes Ave & 32nd St,Wentworth Ave & 35th St,Subscriber,Male,1994.0
261,484589,2017-04-08 19:33:03,2017-04-08 19:45:09,726,Michigan Ave & 14th St,Canal St & Taylor St,Customer,,
262,1401967,2017-06-22 08:13:50,2017-06-22 08:31:16,1046,Theater on the Lake,Sheridan Rd & Irving Park Rd,Subscriber,Female,1994.0
263,897368,2017-05-19 14:21:00,2017-05-19 14:23:58,178,LaSalle St & Washington St,Canal St & Madison St,Subscriber,Male,1968.0
264,142096,2017-02-08 07:52:45,2017-02-08 08:10:56,1091,Milwaukee Ave & Wabansia Ave,Peoria St & Jackson Blvd,Subscriber,Male,1983.0
265,286790,2017-03-02 17:44:10,2017-03-02 17:46:50,160,Sheridan Rd & Irving Park Rd,Pine Grove Ave & Irving Park Rd,Subscriber,Male,1980.0
266,1119208,2017-06-05 08:02:54,2017-06-05 08:18:54,960,Ashland Ave & Chicago Ave,Canal St & Monroe St (*),Subscriber,Male,1969.0
267,1000454,2017-05-29 09:45:38,2017-05-29 10:03:07,1049,Cannon Dr & Fullerton Ave,Cannon Dr & Fullerton Ave,Customer,,
268,1257622,2017-06-13 07:59:21,2017-06-13 08:05:16,355,Halsted St & Willow St,Larrabee St & Division St,Subscriber,Male,1985.0
269,85518,2017-01-25 08:19:40,2017-01-25 08:21:23,103,Clark St & Wellington Ave,Sheffield Ave & Wellington Ave,Subscriber,Male,1988.0
270,177479,2017-02-15 11:18:12,2017-02-15 11:38:03,1191,Lincoln Ave & Belle Plaine Ave,Western Ave & Leland Ave,Subscriber,Female,1964.0
271,1331570,2017-06-18 06:20:21,2017-06-18 06:36:55,994,Clarendon Ave & Gordon Ter,Stockton Dr & Wrightwood Ave,Subscriber,Male,1983.0
272,660930,2017-04-25 15:06:44,2017-04-25 15:11:23,279,Benson Ave & Church St,University Library (NU),Subscriber,Male,1989.0
273,26335,2017-01-10 20:10:26,2017-01-10 20:15:12,286,Damen Ave & Pierce Ave,Ashland Ave & Division St,Subscriber,Male,1983.0
274,298949,2017-03-05 14:45:06,2017-03-05 15:03:34,1108,Sheffield Ave & Wellington Ave,Wood St & Milwaukee Ave,Subscriber,Female,1982.0
275,789566,2017-05-11 16:56:49,2017-05-11 17:07:22,633,Michigan Ave & Washington St,Canal St & Adams St,Subscriber,Male,1969.0
276,113646,2017-02-01 09:13:45,2017-02-01 09:16:53,188,Sheffield Ave & Fullerton Ave,Halsted St & Wrightwood Ave,Subscriber,Male,1997.0
277,500061,2017-04-10 08:02:50,2017-04-10 08:13:22,632,Wabash Ave & Wacker Pl,LaSalle St & Illinois St,Customer,,
278,407075,2017-03-27 12:05:52,2017-03-27 12:09:09,197,Clinton St & Washington Blvd,Franklin St & Monroe St,Subscriber,Male,1967.0
279,218306,2017-02-19 16:21:23,2017-02-19 16:36:13,890,State St & Kinzie St,Wabash Ave & Roosevelt Rd,Subscriber,Male,1991.0
280,119101,2017-02-02 12:33:54,2017-02-02 12:40:21,387,Franklin St & Lake St,Dearborn St & Monroe St,Subscriber,Male,1946.0
281,1318441,2017-06-17 09:46:17,2017-06-17 10:04:27,1090,Dayton St & North Ave,Wood St & Milwaukee Ave,Subscriber,Female,1992.0
282,1024744,2017-05-30 16:56:00,2017-05-30 17:00:22,262,Cottage Grove Ave & 43rd St,Woodlawn Ave & Lake Park Ave,Subscriber,Male,1989.0
283,986517,2017-05-28 10:18:25,2017-05-28 11:22:41,3856,Broadway & Sheridan Rd,Clark St & Elm St,Customer,,
284,750663,2017-05-07 10:41:04,2017-05-07 12:26:37,6333,Michigan Ave & Congress Pkwy,Streeter Dr & Grand Ave,Customer,,
285,767209,2017-05-09 07:32:24,2017-05-09 07:55:21,1377,Troy St & Elston Ave,Sheffield Ave & Wellington Ave,Subscriber,Female,1985.0
286,380935,2017-03-22 15:08:00,2017-03-22 15:16:42,522,Rush St & Cedar St,Clark St & Lake St,Subscriber,Male,1983.0
287,242264,2017-02-22 12:35:22,2017-02-22 12:39:51,269,Sedgwick St & Huron St,Clark St & Chicago Ave,Subscriber,Male,1968.0
288,1048635,2017-06-01 08:13:50,2017-06-01 08:15:19,89,Franklin St & Lake St,Orleans St & Merchandise Mart Plaza,Subscriber,Male,1971.0
289,259241,2017-02-24 18:06:16,2017-02-24 18:11:28,312,Halsted St & Roosevelt Rd,Blue Island Ave & 18th St,Subscriber,Male,1992.0
290,1156048,2017-06-07 13:37:06,2017-06-07 13:43:06,360,Sedgwick St & North Ave,Lake Shore Dr & North Blvd,Subscriber,Male,1967.0
291,89092,2017-01-25 19:39:44,2017-01-25 19:42:31,167,Halsted St & Willow St,Sheffield Ave & Kingsbury St,Subscriber,Male,1984.0
292,1043685,2017-05-31 19:07:01,2017-05-31 19:26:06,1145,Indiana Ave & Roosevelt Rd,900 W Harrison St,Subscriber,Male,1980.0
293,1499817,2017-06-27 17:24:41,2017-06-27 17:42:29,1068,Racine Ave (May St) & Fulton St,Wells St & Elm St,Subscriber,Male,1985.0
294,236346,2017-02-21 17:42:05,2017-02-21 17:50:49,524,Clark St & Congress Pkwy,Michigan Ave & 18th St,Subscriber,Male,1978.0
295,1472215,2017-06-26 07:52:27,2017-06-26 07:57:44,317,Damen Ave & Augusta Blvd,Damen Ave & Grand Ave,Subscriber,Female,1992.0
296,436316,2017-04-01 15:31:28,2017-04-01 15:41:14,586,California Ave & North Ave,Wood St & Milwaukee Ave,Subscriber,Male,1989.0
297,351986,2017-03-17 06:18:10,2017-03-17 06:25:06,416,Clinton St & Madison St,State St & Van Buren St,Subscriber,Male,1960.0
298,688473,2017-04-28 07:45:34,2017-04-28 07:52:27,413,Canal St & Madison St,Michigan Ave & Washington St,Subscriber,Male,1992.0
299,511427,2017-04-11 17:35:01,2017-04-11 17:47:48,767,Wells St & Concord Ln,Lake Shore Dr & Diversey Pkwy,Subscriber,Female,1989.0
300,197665,2017-02-18 11:22:14,2017-02-18 11:51:40,1766,Lake Shore Dr & Ohio St,Clark St & Lincoln Ave,Subscriber,Male,1953.0
301,499816,2017-04-10 07:39:21,2017-04-10 07:52:32,791,Loomis St & Jackson Blvd,Wabash Ave & 8th St,Subscriber,Male,1961.0
302,572941,2017-04-17 13:23:27,2017-04-17 13:35:03,696,Franklin St & Lake St,Sedgwick St & North Ave,Subscriber,Male,1968.0
303,469944,2017-04-07 16:09:14,2017-04-07 16:20:06,652,Canal St & Monroe St (*),Wabash Ave & Wacker Pl,Subscriber,Female,1982.0
304,259208,2017-02-24 18:02:49,2017-02-24 18:11:52,543,Canal St & Madison St,Orleans St & Elm St (*),Subscriber,Male,1981.0
305,306624,2017-03-06 17:47:17,2017-03-06 18:03:08,951,Clinton St & Washington Blvd,Clinton St & 18th St,Subscriber,Male,1982.0
306,1063719,2017-06-02 07:12:57,2017-06-02 07:20:09,432,Clinton St & Washington Blvd,Rush St & Hubbard St,Subscriber,Male,1982.0
307,541420,2017-04-15 10:20:46,2017-04-15 10:56:40,2154,Lakefront Trail & Bryn Mawr Ave,Montrose Harbor,Customer,,
308,636455,2017-04-23 15:03:27,2017-04-23 15:17:14,827,Wells St & Polk St,Dearborn Pkwy & Delaware Pl,Subscriber,Male,1983.0
309,804329,2017-05-12 17:28:52,2017-05-12 17:37:13,501,Wabash Ave & Roosevelt Rd,Michigan Ave & Jackson Blvd,Subscriber,Female,1991.0
310,1365147,2017-06-20 07:30:55,2017-06-20 07:40:13,558,Troy St & North Ave,Damen Ave & Pierce Ave,Subscriber,Female,1986.0
311,428458,2017-03-31 12:19:26,2017-03-31 12:36:56,1050,McCormick Place,Daley Center Plaza,Subscriber,Male,1985.0
312,698770,2017-04-30 02:27:21,2017-04-30 02:32:02,281,Paulina Ave & North Ave,Damen Ave & Pierce Ave,Subscriber,Male,1991.0
313,326052,2017-03-09 15:01:06,2017-03-09 15:11:02,596,Wabash Ave & 8th St,Wabash Ave & 16th St,Subscriber,Male,1966.0
314,490655,2017-04-09 13:37:08,2017-04-09 15:00:30,5002,Streeter Dr & Grand Ave,Streeter Dr & Grand Ave,Customer,,
315,517983,2017-04-12 12:46:55,2017-04-12 12:57:32,637,Clark St & Lincoln Ave,Bissell St & Armitage Ave,Subscriber,Female,1994.0
316,310985,2017-03-07 11:32:43,2017-03-07 11:37:09,266,Wabash Ave & Adams St,Franklin St & Monroe St,Subscriber,Male,1969.0
317,1210336,2017-06-10 13:36:00,2017-06-10 14:03:08,1628,Oakley Ave & Roscoe St,Lake Shore Dr & Belmont Ave,Customer,,
318,676591,2017-04-26 17:07:09,2017-04-26 17:09:39,150,Halsted St & Archer Ave,Emerald Ave & 28th St,Subscriber,Female,1964.0
319,296895,2017-03-05 10:20:47,2017-03-05 10:36:20,933,Marshfield Ave & Cortland St,Troy St & North Ave,Subscriber,Male,1982.0
320,741417,2017-05-05 21:05:31,2017-05-05 21:10:29,298,Lincoln Ave & Leavitt St,Lincoln Ave & Belle Plaine Ave,Subscriber,Male,1985.0
321,241055,2017-02-22 09:19:02,2017-02-22 09:26:04,422,Wells St & Polk St,Daley Center Plaza,Subscriber,Male,1987.0
322,118806,2017-02-02 10:22:00,2017-02-02 10:25:06,186,Franklin St & Lake St,Franklin St & Monroe St,Subscriber,Male,1967.0
323,973156,2017-05-27 13:15:49,2017-05-27 13:53:11,2242,Broadway & Barry Ave,Kingsbury St & Kinzie St,Subscriber,Male,1990.0
324,1384980,2017-06-21 09:19:56,2017-06-21 09:23:07,191,Orleans St & Elm St (*),Clark St & Elm St,Subscriber,Male,1988.0
325,200171,2017-02-18 13:08:36,2017-02-18 13:12:41,245,Lombard Ave & Garfield St,East Ave & Garfield St,Customer,,
326,1544413,2017-06-30 15:58:11,2017-06-30 16:13:04,893,Kedzie Ave & Foster Ave,Christiana Ave & Lawrence Ave,Subscriber,Male,1971.0
327,927351,2017-05-22 18:24:48,2017-05-22 18:38:41,833,Streeter Dr & Grand Ave,Theater on the Lake,Customer,,
328,701234,2017-05-01 07:45:10,2017-05-01 08:07:28,1338,Morgan St & 31st St,Franklin St & Jackson Blvd,Subscriber,Male,1986.0
329,438631,2017-04-01 19:43:31,2017-04-01 19:47:59,268,Broadway & Barry Ave,Broadway & Cornelia Ave,Subscriber,Male,1980.0
330,616661,2017-04-21 14:11:54,2017-04-21 14:20:03,489,Wolcott Ave & Polk St,May St & Taylor St,Subscriber,Male,1992.0
331,543417,2017-04-15 11:48:31,2017-04-15 12:19:46,1875,Shedd Aquarium,Lake Park Ave & 47th St,Subscriber,Female,1990.0
332,1351383,2017-06-19 08:54:41,2017-06-19 09:03:04,503,Stetson Ave & South Water St,Kingsbury St & Erie St,Subscriber,Male,1989.0
333,189761,2017-02-17 13:13:19,2017-02-17 13:17:19,240,Shedd Aquarium,Adler Planetarium,Subscriber,Female,1971.0
334,743340,2017-05-06 11:17:39,2017-05-06 11:24:23,404,Winchester Ave & Elston Ave,Damen Ave & Pierce Ave,Customer,,
335,212151,2017-02-19 12:04:35,2017-02-19 12:15:29,654,Broadway & Wilson Ave,Montrose Harbor,Subscriber,Male,1992.0
336,1540393,2017-06-30 12:20:35,2017-06-30 12:34:43,848,Wacker Dr & Washington St,Wabash Ave & 8th St,Subscriber,Male,1991.0
337,116380,2017-02-01 18:05:46,2017-02-01 18:10:31,285,Wilton Ave & Diversey Pkwy,Hampden Ct & Diversey Pkwy,Subscriber,Male,1984.0
338,1248344,2017-06-12 16:45:51,2017-06-12 16:55:45,594,Stetson Ave & South Water St,Canal St & Madison St,Subscriber,Male,1971.0
339,760944,2017-05-08 13:05:35,2017-05-08 13:22:47,1032,Halsted St & Maxwell St,Wabash Ave & Roosevelt Rd,Subscriber,Female,1949.0
340,1508620,2017-06-28 07:59:36,2017-06-28 08:20:59,1283,Canal St & Adams St,Shedd Aquarium,Subscriber,Female,1992.0
341,11199,2017-01-04 19:03:21,2017-01-04 19:12:46,565,Greenview Ave & Jarvis Ave,Sheridan Rd & Loyola Ave,Subscriber,Male,1981.0
342,303229,2017-03-06 09:11:15,2017-03-06 09:21:25,610,Canal St & Madison St,Columbus Dr & Randolph St,Subscriber,Male,1972.0
343,758858,2017-05-08 08:36:03,2017-05-08 08:50:25,862,Marshfield Ave & Cortland St,Wells St & Huron St,Subscriber,Male,1982.0
344,932889,2017-05-23 11:12:06,2017-05-23 11:40:10,1684,State St & Harrison St,Adler Planetarium,Customer,,
345,335902,2017-03-11 16:18:58,2017-03-11 16:30:35,697,Ashland Ave & Lake St,Sangamon St & Washington Blvd (*),Subscriber,Female,1964.0
346,563198,2017-04-16 15:49:43,2017-04-16 15:55:37,354,Ashland Ave & Blackhawk St,Ashland Ave & Chicago Ave,Subscriber,Male,1992.0
347,383605,2017-03-22 22:15:31,2017-03-22 22:22:01,390,Lake Shore Dr & Belmont Ave,Clarendon Ave & Gordon Ter,Subscriber,Male,1988.0
348,724471,2017-05-04 01:03:24,2017-05-04 01:31:49,1705,Halsted St & Polk St,Halsted St & Diversey Pkwy,Subscriber,Female,1987.0
349,1445535,2017-06-24 16:03:20,2017-06-24 16:19:02,942,Desplaines St & Kinzie St,Clinton St & Madison St,Customer,,
350,1153802,2017-06-07 10:07:21,2017-06-07 10:15:53,512,Canal St & Adams St,State St & Randolph St,Subscriber,Male,1976.0
351,879717,2017-05-18 06:18:07,2017-05-18 06:22:23,256,Ogden Ave & Chicago Ave,Larrabee St & Kingsbury St,Subscriber,Male,1987.0
352,624582,2017-04-22 13:07:16,2017-04-22 13:09:34,138,Greenview Ave & Diversey Pkwy,Southport Ave & Wrightwood Ave,Subscriber,Male,1996.0
353,973777,2017-05-27 13:38:54,2017-05-27 13:49:17,623,Orleans St & Elm St (*),Bissell St & Armitage Ave,Subscriber,Male,1991.0
354,876863,2017-05-17 18:38:03,2017-05-17 18:44:56,413,Sheffield Ave & Fullerton Ave,Clark St & Wrightwood Ave,Subscriber,Female,1991.0
355,747402,2017-05-06 16:57:31,2017-05-06 18:19:30,4919,Shedd Aquarium,Franklin St & Monroe St,Customer,,
356,460077,2017-04-06 08:26:53,2017-04-06 08:32:45,352,Sangamon St & Washington Blvd (*),Clinton St & Madison St,Subscriber,Male,1985.0
357,904012,2017-05-20 19:58:51,2017-05-20 20:28:51,1800,Streeter Dr & Grand Ave,Cityfront Plaza Dr & Pioneer Ct,Customer,,
358,789399,2017-05-11 16:49:42,2017-05-11 17:07:37,1075,Michigan Ave & Oak St,Clinton St & Washington Blvd,Subscriber,Female,1984.0
359,1523738,2017-06-29 09:07:23,2017-06-29 09:21:18,835,Clark St & Elm St,Kingsbury St & Erie St,Subscriber,Male,1995.0
360,872790,2017-05-17 16:06:05,2017-05-17 16:19:04,779,Franklin St & Jackson Blvd,Larrabee St & Kingsbury St,Subscriber,Male,1963.0
361,1153153,2017-06-07 09:07:01,2017-06-07 09:13:34,393,Michigan Ave & Oak St,Streeter Dr & Grand Ave,Subscriber,Male,1992.0
362,582074,2017-04-18 09:13:25,2017-04-18 09:29:23,958,Canal St & Monroe St (*),Franklin St & Chicago Ave,Subscriber,Male,1961.0
363,69116,2017-01-21 19:36:21,2017-01-21 19:47:51,690,Broadway & Cornelia Ave,Broadway & Argyle St,Subscriber,Male,1988.0
364,1339761,2017-06-18 15:08:58,2017-06-18 15:27:25,1107,Indiana Ave & 31st St,Burnham Harbor,Subscriber,Female,1989.0
365,524731,2017-04-13 11:28:09,2017-04-13 11:39:18,669,Michigan Ave & Oak St,Streeter Dr & Grand Ave,Customer,,
366,25278,2017-01-10 16:49:27,2017-01-10 16:53:48,261,Franklin St & Monroe St,Clark St & Congress Pkwy,Subscriber,Male,1968.0
367,1084182,2017-06-03 10:51:20,2017-06-03 11:15:04,1424,Lake Shore Dr & Ohio St,Lake Shore Dr & Monroe St,Customer,,
368,1264007,2017-06-13 16:03:09,2017-06-13 16:22:25,1156,LaSalle St & Adams St,Ogden Ave & Race Ave,Subscriber,Male,1973.0
369,1290697,2017-06-15 14:43:05,2017-06-15 14:51:07,482,Chicago Ave & Sheridan Rd,University Library (NU),Subscriber,Male,1997.0
370,188165,2017-02-17 08:55:17,2017-02-17 09:03:12,475,Stetson Ave & South Water St,Franklin St & Lake St,Subscriber,Female,1990.0
371,1066754,2017-06-02 09:58:35,2017-06-02 10:01:32,177,Sheffield Ave & Kingsbury St,Halsted St & Willow St,Subscriber,Male,1994.0
372,1112185,2017-06-04 17:25:40,2017-06-04 17:41:27,947,Lake Shore Dr & North Blvd,McClurg Ct & Illinois St,Subscriber,Female,1967.0
373,811988,2017-05-13 12:30:43,2017-05-13 12:40:03,560,Wells St & Concord Ln,Cannon Dr & Fullerton Ave,Subscriber,Male,1980.0
374,690063,2017-04-28 09:26:51,2017-04-28 09:38:00,669,Wells St & Evergreen Ave,Halsted St & Blackhawk St (*),Customer,,
375,681220,2017-04-27 07:59:18,2017-04-27 08:12:04,766,Canal St & Adams St,Orleans St & Ohio St,Subscriber,Male,1965.0
376,849614,2017-05-16 06:50:35,2017-05-16 06:53:41,186,Claremont Ave & Hirsch St,Damen Ave & Pierce Ave,Subscriber,Female,1986.0
